0.076000,-2.011601,-0.000993,1.017550,0.998059,-0.006054,0.027346,-0.055619,0.061882,-0.112605,0.053264,0.284834,-0.227606,-0.024851,-0.048977,-0.236224,0.009652,0.124342,0.054922,0.021404,0.035823,-0.062317,0.006967,0.009521,0.598215,0.000013,-0.000127,0.000015,-0.081039,-0.003908,0.004319,0.589020,0.000012,0.000162,0.000009
0.076000,-2.011601,-0.000993,1.017550,0.998059,-0.006054,0.027346,-0.055619,0.061882,-0.112605,0.053264,0.284834,-0.227606,-0.024851,-0.048977,-0.236224,0.009652,0.124342,0.054922,0.021404,0.035823,-0.062317,0.006967,0.009521,0.598215,0.000013,-0.000127,0.000015,-0.081039,-0.003908,0.004319,0.589020,0.000012,0.000162,0.000009
0.078000,-2.011708,-0.001069,1.017220,0.997939,-0.006183,0.027710,-0.057543,0.056319,-0.111375,0.052953,0.284183,-0.223003,-0.026029,-0.042403,-0.237860,0.009755,0.123940,0.061378,0.020949,0.036381,-0.063440,0.007043,0.009320,0.593135,0.000014,-0.000189,0.000016,-0.083387,-0.004138,0.004311,0.585528,0.000012,0.000140,0.000009
0.080000,-2.011758,-0.001167,1.016981,0.997841,-0.006268,0.027984,-0.059081,0.051136,-0.109893,0.052635,0.283191,-0.219720,-0.026424,-0.036083,-0.238273,0.009650,0.122183,0.066155,0.020042,0.036129,-0.064293,0.007169,0.009092,0.588220,0.000014,-0.000254,0.000016,-0.085558,-0.004273,0.004294,0.582440,0.000012,0.000106,0.000010
0.080000,-2.011758,-0.001167,1.016981,0.997841,-0.006268,0.027984,-0.059081,0.051136,-0.109893,0.052635,0.283191,-0.219720,-0.026424,-0.036083,-0.238273,0.009650,0.122183,0.066155,0.020042,0.036129,-0.064293,0.007169,0.009092,0.588220,0.000014,-0.000254,0.000016,-0.085558,-0.004273,0.004294,0.582440,0.000012,0.000106,0.000010
0.082000,-2.011750,-0.001288,1.016791,0.997761,-0.006349,0.028164,-0.060328,0.046514,-0.107914,0.052441,0.281400,-0.217490,-0.025809,-0.029984,-0.237534,0.009476,0.119148,0.069395,0.018767,0.035240,-0.064904,0.007336,0.008855,0.583492,0.000014,-0.000325,0.000016,-0.087543,-0.004327,0.004280,0.579652,0.000012,0.000065,0.000010
0.082000,-2.011750,-0.001288,1.016791,0.997761,-0.006349,0.028164,-0.060328,0.046514,-0.107914,0.052441,0.281400,-0.217490,-0.025809,-0.029984,-0.237534,0.009476,0.119148,0.069395,0.018767,0.035240,-0.064904,0.007336,0.008855,0.583492,0.000014,-0.000325,0.000016,-0.087543,-0.004327,0.004280,0.579652,0.000012,0.000065,0.000010
0.084000,-2.011715,-0.001422,1.016643,0.997677,-0.006420,0.028331,-0.061620,0.043331,-0.105782,0.052296,0.279070,-0.215952,-0.024531,-0.024371,-0.236688,0.009355,0.116079,0.072043,0.017743,0.034400,-0.065438,0.007549,0.008635,0.579192,0.000015,-0.000402,0.000017,-0.089482,-0.004316,0.004269,0.577190,0.000012,0.000025,0.000010
0.084000,-2.011715,-0.001422,1.016643,0.997677,-0.006420,0.028331,-0.061620,0.043331,-0.105782,0.052296,0.279070,-0.215952,-0.024531,-0.024371,-0.236688,0.009355,0.116079,0.072043,0.017743,0.034400,-0.065438,0.007549,0.008635,0.579192,0.000015,-0.000402,0.000017,-0.089482,-0.004316,0.004269,0.577190,0.000012,0.000025,0.000010
0.086000,-2.011654,-0.001564,1.016541,0.997585,-0.006466,0.028483,-0.063014,0.041266,-0.103467,0.052089,0.276310,-0.215094,-0.022865,-0.018994,-0.235701,0.009226,0.112869,0.074251,0.016985,0.033672,-0.065855,0.007796,0.008437,0.575329,0.000017,-0.000482,0.000017,-0.091374,-0.004246,0.004261,0.575026,0.000011,-0.000014,0.000010
0.088000,-2.011570,-0.001711,1.016479,0.997485,-0.006486,0.028627,-0.064520,0.040167,-0.101009,0.051797,0.273216,-0.214793,-0.020851,-0.013754,-0.234596,0.009070,0.109508,0.076130,0.016496,0.033066,-0.066153,0.008077,0.008259,0.571908,0.000018,-0.000565,0.000017,-0.093228,-0.004117,0.004255,0.573148,0.000011,-0.000051,0.000010
0.090000,-2.011470,-0.001863,1.016451,0.997376,-0.006479,0.028775,-0.066114,0.039826,-0.098475,0.051429,0.269884,-0.214955,-0.018485,-0.008668,-0.233446,0.008892,0.106066,0.077766,0.016249,0.032554,-0.066364,0.008400,0.008091,0.568944,0.000021,-0.000652,0.000017,-0.095058,-0.003928,0.004250,0.571556,0.000011,-0.000087,0.000010
0.090000,-2.011470,-0.001863,1.016451,0.997376,-0.006479,0.028775,-0.066114,0.039826,-0.098475,0.051429,0.269884,-0.214955,-0.018485,-0.008668,-0.233446,0.008892,0.106066,0.077766,0.016249,0.032554,-0.066364,0.008400,0.008091,0.568944,0.000021,-0.000652,0.000017,-0.095058,-0.003928,0.004250,0.571556,0.000011,-0.000087,0.000010
0.092000,-2.011357,-0.002022,1.016452,0.997260,-0.006449,0.028934,-0.067773,0.040079,-0.095912,0.050995,0.266387,-0.215501,-0.015791,-0.003753,-0.232293,0.008695,0.102584,0.079230,0.016222,0.032109,-0.066516,0.008768,0.007925,0.566449,0.000023,-0.000744,0.000017,-0.096870,-0.003679,0.004247,0.570256,0.000010,-0.000122,0.000010
0.092000,-2.011357,-0.002022,1.016452,0.997260,-0.006449,0.028934,-0.067773,0.040079,-0.095912,0.050995,0.266387,-0.215501,-0.015791,-0.003753,-0.232293,0.008695,0.102584,0.079230,0.016222,0.032109,-0.066516,0.008768,0.007925,0.566449,0.000023,-0.000744,0.000017,-0.096870,-0.003679,0.004247,0.570256,0.000010,-0.000122,0.000010
0.094000,-2.011233,-0.002186,1.016476,0.997138,-0.006397,0.029106,-0.069477,0.040796,-0.093350,0.050507,0.262783,-0.216359,-0.012810,0.000975,-0.231148,0.008485,0.099072,0.080584,0.016402,0.031712,-0.066627,0.009181,0.007760,0.564443,0.000026,-0.000840,0.000017,-0.098662,-0.003377,0.004245,0.569245,0.000010,-0.000158,0.000010
0.094000,-2.011233,-0.002186,1.016476,0.997138,-0.006397,0.029106,-0.069477,0.040796,-0.093350,0.050507,0.262783,-0.216359,-0.012810,0.000975,-0.231148,0.008485,0.099072,0.080584,0.016402,0.031712,-0.066627,0.009181,0.007760,0.564443,0.000026,-0.000840,0.000017,-0.098662,-0.003377,0.004245,0.569245,0.000010,-0.000158,0.000010
0.096000,-2.010989,-0.002384,1.016583,0.996983,-0.006381,0.028903,-0.071755,0.043270,-0.088684,0.050050,0.257121,-0.216763,-0.009220,0.005287,-0.228220,0.008452,0.093910,0.081483,0.017461,0.033559,-0.067644,0.009679,0.007778,0.563877,-0.000302,-0.001630,0.000292,-0.099964,-0.003042,0.004422,0.568250,0.000281,-0.000887,0.000054
0.098000,-2.010631,-0.002613,1.016785,0.996797,-0.006390,0.028334,-0.074514,0.047262,-0.082152,0.049647,0.249794,-0.216682,-0.005374,0.009087,-0.223557,0.008574,0.087181,0.081966,0.019173,0.037485,-0.069570,0.010261,0.007972,0.564747,-0.000982,-0.003098,0.000858,-0.100774,-0.002677,0.004768,0.567276,0.000836,-0.002297,0.000147
0.098000,-2.010631,-0.002613,1.016785,0.996797,-0.006390,0.028334,-0.074514,0.047262,-0.082152,0.049647,0.249794,-0.216682,-0.005374,0.009087,-0.223557,0.008574,0.087181,0.081966,0.019173,0.037485,-0.069570,0.010261,0.007972,0.564747,-0.000982,-0.003098,0.000858,-0.100774,-0.002677,0.004768,0.567276,0.000836,-0.002297,0.000147
0.100000,-2.010166,-0.002876,1.017075,0.996586,-0.006433,0.027412,-0.077606,0.052236,-0.073833,0.049332,0.240896,-0.216125,-0.001357,0.012250,-0.217184,0.008854,0.078936,0.082042,0.021528,0.043239,-0.072428,0.010905,0.008339,0.566984,-0.001871,-0.005231,0.001588,-0.101082,-0.002302,0.005279,0.566310,0.001557,-0.004374,0.000263
0.100000,-2.010166,-0.002876,1.017075,0.996586,-0.006433,0.027412,-0.077606,0.052236,-0.073833,0.049332,0.240896,-0.216125,-0.001357,0.012250,-0.217184,0.008854,0.078936,0.082042,0.021528,0.043239,-0.072428,0.010905,0.008339,0.566984,-0.001871,-0.005231,0.001588,-0.101082,-0.002302,0.005279,0.566310,0.001557,-0.004374,0.000263
0.102000,-2.009589,-0.003165,1.017435,0.996347,-0.006493,0.026123,-0.081047,0.058138,-0.063687,0.049054,0.230454,-0.215120,0.002801,0.014153,-0.209381,0.009293,0.069306,0.083097,0.023434,0.050829,-0.076189,0.011602,0.008875,0.570530,-0.002728,-0.008014,0.002276,-0.100907,-0.001922,0.005951,0.565334,0.002247,-0.007107,0.000359
0.102000,-2.009589,-0.003165,1.017435,0.996347,-0.006493,0.026123,-0.081047,0.058138,-0.063687,0.049054,0.230454,-0.215120,0.002801,0.014153,-0.209381,0.009293,0.069306,0.083097,0.023434,0.050829,-0.076189,0.011602,0.008875,0.570530,-0.002728,-0.008014,0.002276,-0.100907,-0.001922,0.005951,0.565334,0.002247,-0.007107,0.000359
0.104000,-2.009165,-0.003416,1.017785,0.996112,-0.006518,0.025250,-0.084143,0.063861,-0.056032,0.048839,0.222250,-0.214656,0.006280,0.017190,-0.205833,0.009090,0.066441,0.084835,0.025214,0.056562,-0.079223,0.012250,0.009246,0.573774,-0.003395,-0.010066,0.002803,-0.101281,-0.001574,0.006464,0.564573,0.002770,-0.009085,0.000435
0.104000,-2.009165,-0.003416,1.017785,0.996112,-0.006518,0.025250,-0.084143,0.063861,-0.056032,0.048839,0.222250,-0.214656,0.006280,0.017190,-0.205833,0.009090,0.066441,0.084835,0.025214,0.056562,-0.079223,0.012250,0.009246,0.573774,-0.003395,-0.010066,0.002803,-0.101281,-0.001574,0.006464,0.564573,0.002770,-0.009085,0.000435
0.106000,-2.008891,-0.003629,1.018126,0.995889,-0.006511,0.024787,-0.086883,0.069339,-0.050785,0.048687,0.216176,-0.214746,0.009135,0.021232,-0.206492,0.008294,0.070291,0.087200,0.026894,0.060432,-0.081544,0.012849,0.009453,0.576749,-0.003786,-0.011401,0.003094,-0.102184,-0.001262,0.006820,0.564022,0.003057,-0.010322,0.000479
0.106000,-2.008891,-0.003629,1.018126,0.995889,-0.006511,0.024787,-0.086883,0.069339,-0.050785,0.048687,0.216176,-0.214746,0.009135,0.021232,-0.206492,0.008294,0.070291,0.087200,0.026894,0.060432,-0.081544,0.012849,0.009453,0.576749,-0.003786,-0.011401,0.003094,-0.102184,-0.001262,0.006820,0.564022,0.003057,-0.010322,0.000479
0.108000,-2.008615,-0.003847,1.018461,0.995689,-0.006492,0.024364,-0.089258,0.074156,-0.045967,0.048562,0.210550,-0.214617,0.011631,0.024693,-0.206787,0.007630,0.073157,0.089000,0.028631,0.063040,-0.083381,0.013530,0.009666,0.579888,-0.004118,-0.012576,0.003325,-0.103262,-0.000803,0.007147,0.563972,0.003285,-0.011309,0.000515
0.110000,-2.008331,-0.004069,1.018785,0.995516,-0.006458,0.023962,-0.091276,0.078298,-0.041466,0.048444,0.205263,-0.214287,0.013810,0.027587,-0.206670,0.007025,0.074995,0.090186,0.030410,0.064415,-0.084726,0.014273,0.009886,0.583210,-0.004392,-0.013612,0.003508,-0.104485,-0.000209,0.007443,0.564406,0.003463,-0.012073,0.000543
0.110000,-2.008331,-0.004069,1.018785,0.995516,-0.006458,0.023962,-0.091276,0.078298,-0.041466,0.048444,0.205263,-0.214287,0.013810,0.027587,-0.206670,0.007025,0.074995,0.090186,0.030410,0.064415,-0.084726,0.014273,0.009886,0.583210,-0.004392,-0.013612,0.003508,-0.104485,-0.000209,0.007443,0.564406,0.003463,-0.012073,0.000543
0.112000,-2.008034,-0.004295,1.019099,0.995371,-0.006407,0.023570,-0.092953,0.081771,-0.037170,0.048325,0.200195,-0.213761,0.015708,0.029885,-0.206182,0.006467,0.076030,0.090790,0.032199,0.064605,-0.085582,0.015068,0.010110,0.586730,-0.004611,-0.014517,0.003646,-0.105829,0.000506,0.007714,0.565316,0.003592,-0.012635,0.000565
0.114000,-2.007725,-0.004523,1.019404,0.995252,-0.006338,0.023183,-0.094317,0.084601,-0.033009,0.048191,0.195244,-0.213050,0.017359,0.031601,-0.205463,0.005947,0.076655,0.090805,0.033999,0.063674,-0.085972,0.015913,0.010333,0.590454,-0.004785,-0.015293,0.003740,-0.107285,0.001337,0.007967,0.566693,0.003674,-0.013026,0.000582
0.114000,-2.007725,-0.004523,1.019404,0.995252,-0.006338,0.023183,-0.094317,0.084601,-0.033009,0.048191,0.195244,-0.213050,0.017359,0.031601,-0.205463,0.005947,0.076655,0.090805,0.033999,0.063674,-0.085972,0.015913,0.010333,0.590454,-0.004785,-0.015293,0.003740,-0.107285,0.001337,0.007967,0.566693,0.003674,-0.013026,0.000582
0.116000,-2.007405,-0.004753,1.019698,0.995159,-0.006248,0.022800,-0.095394,0.086826,-0.028921,0.048031,0.190322,-0.212159,0.018795,0.032749,-0.204632,0.005458,0.077188,0.090231,0.035810,0.061692,-0.085919,0.016809,0.010547,0.594391,-0.004922,-0.015946,0.003793,-0.108845,0.002277,0.008207,0.568527,0.003712,-0.013273,0.000596
0.116000,-2.007405,-0.004753,1.019698,0.995159,-0.006248,0.022800,-0.095394,0.086826,-0.028921,0.048031,0.190322,-0.212159,0.018795,0.032749,-0.204632,0.005458,0.077188,0.090231,0.035810,0.061692,-0.085919,0.016809,0.010547,0.594391,-0.004922,-0.015946,0.003793,-0.108845,0.002277,0.008207,0.568527,0.003712,-0.013273,0.000596
0.118000,-2.007073,-0.004984,1.019983,0.995090,-0.006136,0.022417,-0.096210,0.088483,-0.024855,0.047835,0.185355,-0.211096,0.020044,0.033347,-0.203795,0.004995,0.077913,0.089071,0.037630,0.058727,-0.085450,0.017753,0.010746,0.598549,-0.005026,-0.016478,0.003806,-0.110498,0.003319,0.008437,0.570811,0.003708,-0.013400,0.000606
0.120000,-2.006730,-0.005223,1.020269,0.995047,-0.006024,0.022046,-0.096747,0.089404,-0.020780,0.047657,0.180274,-0.209921,0.021051,0.033886,-0.202829,0.004494,0.078661,0.087216,0.039462,0.054966,-0.084701,0.018697,0.010927,0.603019,-0.005093,-0.016890,0.003807,-0.112036,0.004403,0.008656,0.573459,0.003687,-0.013485,0.000614
0.120000,-2.006730,-0.005223,1.020269,0.995047,-0.006024,0.022046,-0.096747,0.089404,-0.020780,0.047657,0.180274,-0.209921,0.021051,0.033886,-0.202829,0.004494,0.078661,0.087216,0.039462,0.054966,-0.084701,0.018697,0.010927,0.603019,-0.005093,-0.016890,0.003807,-0.112036,0.004403,0.008656,0.573459,0.003687,-0.013485,0.000614
0.122000,-2.006376,-0.005468,1.020553,0.995029,-0.005906,0.021682,-0.097021,0.089579,-0.016655,0.047493,0.175048,-0.208605,0.021793,0.034318,-0.201713,0.003939,0.079344,0.084707,0.041338,0.050437,-0.083681,0.019641,0.011083,0.607807,-0.005125,-0.017191,0.003799,-0.113467,0.005529,0.008856,0.576469,0.003648,-0.013534,0.000620
0.122000,-2.006376,-0.005468,1.020553,0.995029,-0.005906,0.021682,-0.097021,0.089579,-0.016655,0.047493,0.175048,-0.208605,0.021793,0.034318,-0.201713,0.003939,0.079344,0.084707,0.041338,0.050437,-0.083681,0.019641,0.011083,0.607807,-0.005125,-0.017191,0.003799,-0.113467,0.005529,0.008856,0.576469,0.003648,-0.013534,0.000620
0.124000,-2.006010,-0.005719,1.020834,0.995033,-0.005781,0.021326,-0.097062,0.089098,-0.012461,0.047334,0.169645,-0.207150,0.022296,0.034568,-0.200487,0.003344,0.079980,0.081616,0.043248,0.045234,-0.082419,0.020573,0.011208,0.612924,-0.005124,-0.017386,0.003783,-0.114778,0.006680,0.009034,0.579832,0.003594,-0.013551,0.000625
0.126000,-2.005632,-0.005976,1.021114,0.995056,-0.005652,0.020979,-0.096914,0.088063,-0.008180,0.047181,0.164034,-0.205558,0.022570,0.034526,-0.199255,0.002750,0.080676,0.078037,0.045143,0.039516,-0.080959,0.021473,0.011308,0.618379,-0.005093,-0.017484,0.003758,-0.115938,0.007833,0.009194,0.583531,0.003526,-0.013536,0.000628
0.126000,-2.005632,-0.005976,1.021114,0.995056,-0.005652,0.020979,-0.096914,0.088063,-0.008180,0.047181,0.164034,-0.205558,0.022570,0.034526,-0.199255,0.002750,0.080676,0.078037,0.045143,0.039516,-0.080959,0.021473,0.011308,0.618379,-0.005093,-0.017484,0.003758,-0.115938,0.007833,0.009194,0.583531,0.003526,-0.013536,0.000628
0.126000,-2.005632,-0.005976,1.021114,0.995056,-0.005652,0.020979,-0.096914,0.088063,-0.008180,0.047181,0.164034,-0.205558,0.022570,0.034526,-0.199255,0.002750,0.080676,0.078037,0.045143,0.039516,-0.080959,0.021473,0.011308,0.618379,-0.005093,-0.017484,0.003758,-0.115938,0.007833,0.009194,0.583531,0.003526,-0.013536,0.000628
0.128000,-2.005246,-0.006239,1.021383,0.995090,-0.005528,0.020650,-0.096641,0.086300,-0.003738,0.047002,0.158111,-0.203560,0.022632,0.034133,-0.198136,0.002215,0.081532,0.074054,0.046980,0.033464,-0.079349,0.022317,0.011386,0.624164,-0.005035,-0.017491,0.003723,-0.116929,0.008958,0.009340,0.587545,0.003447,-0.013491,0.000630
0.130000,-2.004851,-0.006507,1.021642,0.995132,-0.005412,0.020339,-0.096282,0.083944,0.000874,0.046783,0.151842,-0.201190,0.022585,0.033314,-0.197207,0.001775,0.082624,0.069744,0.048722,0.027207,-0.077626,0.023088,0.011448,0.630283,-0.004951,-0.017416,0.003679,-0.117726,0.010032,0.009475,0.591861,0.003358,-0.013415,0.000631
0.130000,-2.004851,-0.006507,1.021642,0.995132,-0.005412,0.020339,-0.096282,0.083944,0.000874,0.046783,0.151842,-0.201190,0.022585,0.033314,-0.197207,0.001775,0.082624,0.069744,0.048722,0.027207,-0.077626,0.023088,0.011448,0.630283,-0.004951,-0.017416,0.003679,-0.117726,0.010032,0.009475,0.591861,0.003358,-0.013415,0.000631
0.132000,-2.004450,-0.006788,1.021892,0.995175,-0.005334,0.020055,-0.095901,0.081070,0.005597,0.046597,0.145354,-0.198494,0.022422,0.032115,-0.196489,0.001592,0.083919,0.065281,0.050293,0.021077,-0.075862,0.023701,0.011496,0.636700,-0.004841,-0.017245,0.003618,-0.118193,0.010972,0.009610,0.596432,0.003255,-0.013290,0.000632
0.132000,-2.004450,-0.006788,1.021892,0.995175,-0.005334,0.020055,-0.095901,0.081070,0.005597,0.046597,0.145354,-0.198494,0.022422,0.032115,-0.196489,0.001592,0.083919,0.065281,0.050293,0.021077,-0.075862,0.023701,0.011496,0.636700,-0.004841,-0.017245,0.003618,-0.118193,0.010972,0.009610,0.596432,0.003255,-0.013290,0.000632
0.134000,-2.004035,-0.007085,1.022145,0.995221,-0.005279,0.019786,-0.095476,0.078223,0.010342,0.046503,0.138760,-0.195960,0.022171,0.030436,-0.195947,0.001646,0.085407,0.060681,0.051700,0.015050,-0.074059,0.024167,0.011529,0.643428,-0.004706,-0.016988,0.003541,-0.118319,0.011783,0.009739,0.601273,0.003141,-0.013120,0.000632
0.134000,-2.004035,-0.007085,1.022145,0.995221,-0.005279,0.019786,-0.095476,0.078223,0.010342,0.046503,0.138760,-0.195960,0.022171,0.030436,-0.195947,0.001646,0.085407,0.060681,0.051700,0.015050,-0.074059,0.024167,0.011529,0.643428,-0.004706,-0.016988,0.003541,-0.118319,0.011783,0.009739,0.601273,0.003141,-0.013120,0.000632
0.136000,-2.003609,-0.007396,1.022405,0.995269,-0.005251,0.019540,-0.095023,0.075375,0.015117,0.046501,0.132031,-0.193556,0.021834,0.028363,-0.195622,0.001874,0.087178,0.056130,0.052815,0.009184,-0.072235,0.024479,0.011546,0.650417,-0.004550,-0.016654,0.003451,-0.118112,0.012454,0.009859,0.606393,0.003017,-0.012911,0.000631
0.138000,-2.003180,-0.007719,1.022658,0.995314,-0.005266,0.019330,-0.094602,0.072094,0.020005,0.046533,0.125058,-0.190826,0.021395,0.025987,-0.195597,0.002312,0.089264,0.051677,0.053628,0.003620,-0.070422,0.024634,0.011553,0.657568,-0.004377,-0.016252,0.003349,-0.117602,0.012976,0.009973,0.611779,0.002887,-0.012667,0.000630
0.138000,-2.003180,-0.007719,1.022658,0.995314,-0.005266,0.019330,-0.094602,0.072094,0.020005,0.046533,0.125058,-0.190826,0.021395,0.025987,-0.195597,0.002312,0.089264,0.051677,0.053628,0.003620,-0.070422,0.024634,0.011553,0.657568,-0.004377,-0.016252,0.003349,-0.117602,0.012976,0.009973,0.611779,0.002887,-0.012667,0.000630
0.140000,-2.002742,-0.008057,1.022914,0.995355,-0.005306,0.019148,-0.094200,0.068980,0.024892,0.046666,0.117968,-0.188231,0.020873,0.023275,-0.195845,0.002925,0.091629,0.047329,0.054147,-0.001638,-0.068617,0.024638,0.011543,0.664857,-0.004187,-0.015788,0.003237,-0.116780,0.013354,0.010073,0.617424,0.002751,-0.012392,0.000628
0.140000,-2.002742,-0.008057,1.022914,0.995355,-0.005306,0.019148,-0.094200,0.068980,0.024892,0.046666,0.117968,-0.188231,0.020873,0.023275,-0.195845,0.002925,0.091629,0.047329,0.054147,-0.001638,-0.068617,0.024638,0.011543,0.664857,-0.004187,-0.015788,0.003237,-0.116780,0.013354,0.010073,0.617424,0.002751,-0.012392,0.000628
0.142000,-2.002299,-0.008407,1.023173,0.995392,-0.005372,0.019001,-0.093837,0.066022,0.029780,0.046889,0.110756,-0.185735,0.020266,0.020263,-0.196393,0.003713,0.094283,0.043105,0.054372,-0.006532,-0.066831,0.024493,0.011514,0.672225,-0.003986,-0.015271,0.003117,-0.115656,0.013583,0.010160,0.623311,0.002612,-0.012089,0.000626
0.142000,-2.002299,-0.008407,1.023173,0.995392,-0.005372,0.019001,-0.093837,0.066022,0.029780,0.046889,0.110756,-0.185735,0.020266,0.020263,-0.196393,0.003713,0.094283,0.043105,0.054372,-0.006532,-0.066831,0.024493,0.011514,0.672225,-0.003986,-0.015271,0.003117,-0.115656,0.013583,0.010160,0.623311,0.002612,-0.012089,0.000626
0.144000,-2.001846,-0.008774,1.023421,0.995414,-0.005496,0.018876,-0.093615,0.063539,0.034599,0.047277,0.103588,-0.183149,0.019728,0.016659,-0.197300,0.004813,0.097174,0.039202,0.054152,-0.010813,-0.065078,0.024159,0.011491,0.679654,-0.003772,-0.014700,0.002988,-0.114187,0.013626,0.010252,0.629462,0.002469,-0.011752,0.000624
0.144000,-2.001846,-0.008774,1.023421,0.995414,-0.005496,0.018876,-0.093615,0.063539,0.034599,0.047277,0.103588,-0.183149,0.019728,0.016659,-0.197300,0.004813,0.097174,0.039202,0.054152,-0.010813,-0.065078,0.024159,0.011491,0.679654,-0.003772,-0.014700,0.002988,-0.114187,0.013626,0.010252,0.629462,0.002469,-0.011752,0.000624
0.146000,-2.001383,-0.009161,1.023652,0.995422,-0.005673,0.018768,-0.093544,0.061621,0.039333,0.047835,0.096513,-0.180490,0.019257,0.012321,-0.198537,0.006338,0.100223,0.035422,0.053702,-0.014486,-0.063341,0.023658,0.011466,0.687105,-0.003549,-0.014084,0.002850,-0.112398,0.013502,0.010349,0.635885,0.002322,-0.011386,0.000621
0.148000,-2.000911,-0.009566,1.023866,0.995415,-0.005898,0.018680,-0.093619,0.060267,0.043950,0.048557,0.089573,-0.177782,0.018838,0.007387,-0.200064,0.008246,0.103367,0.031772,0.053037,-0.017581,-0.061611,0.023000,0.011437,0.694529,-0.003320,-0.013431,0.002706,-0.110318,0.013220,0.010449,0.642564,0.002173,-0.010995,0.000619
0.148000,-2.000911,-0.009566,1.023866,0.995415,-0.005898,0.018680,-0.093619,0.060267,0.043950,0.048557,0.089573,-0.177782,0.018838,0.007387,-0.200064,0.008246,0.103367,0.031772,0.053037,-0.017581,-0.061611,0.023000,0.011437,0.694529,-0.003320,-0.013431,0.002706,-0.110318,0.013220,0.010449,0.642564,0.002173,-0.010995,0.000619
