0.224,0.190818,-1.02423,-0.295205,0.0108184
0.224,0.190818,-1.02423,-0.295205,0.0108184
0.226,0.190879,-1.0265,-0.295793,0.0108788
0.226,0.190879,-1.0265,-0.295793,0.0108788
0.228,0.190934,-1.02866,-0.296334,0.0109344
0.23,0.19098,-1.03069,-0.296776,0.0109798
0.23,0.19098,-1.03069,-0.296776,0.0109798
0.232,0.191016,-1.03258,-0.297125,0.0110156
0.234,0.191044,-1.03436,-0.297396,0.0110435
0.234,0.191044,-1.03436,-0.297396,0.0110435
0.236,0.191066,-1.03605,-0.297616,0.0110661
0.236,0.191066,-1.03605,-0.297616,0.0110661
0.238,0.191086,-1.03766,-0.297808,0.0110858
0.238,0.191086,-1.03766,-0.297808,0.0110858
0.24,0.191105,-1.03921,-0.297995,0.011105
0.24,0.191105,-1.03921,-0.297995,0.011105
0.242,0.191124,-1.0407,-0.298182,0.0111243
0.244,0.191145,-1.04215,-0.298384,0.011145
0.244,0.191145,-1.04215,-0.298384,0.011145
0.246,0.191168,-1.04357,-0.29861,0.0111682
0.246,0.191168,-1.04357,-0.29861,0.0111682
0.248,0.191195,-1.04496,-0.298868,0.0111947
0.248,0.191195,-1.04496,-0.298868,0.0111947
0.25,0.191225,-1.04633,-0.299167,0.0112254
0.252,0.191261,-1.0477,-0.299511,0.0112608
0.252,0.191261,-1.0477,-0.299511,0.0112608
0.254,0.191301,-1.04906,-0.299902,0.0113009
0.256,0.191347,-1.05042,-0.300347,0.0113466
0.256,0.191347,-1.05042,-0.300347,0.0113466
0.258,0.191398,-1.05178,-0.30085,0.0113983
0.258,0.191398,-1.05178,-0.30085,0.0113983
0.26,0.191456,-1.05312,-0.301411,0.011456
0.26,0.191456,-1.05312,-0.301411,0.011456
0.262,0.19152,-1.05444,-0.302032,0.0115198
0.262,0.19152,-1.05444,-0.302032,0.0115198
0.264,0.191589,-1.05573,-0.30271,0.0115894
0.266,0.191673,-1.05703,-0.303521,0.0116728
0.266,0.191673,-1.05703,-0.303521,0.0116728
0.268,0.191771,-1.05832,-0.304482,0.0117715
0.268,0.191771,-1.05832,-0.304482,0.0117715
0.27,0.191886,-1.05959,-0.305596,0.011886
0.27,0.191886,-1.05959,-0.305596,0.011886
0.272,0.192015,-1.06079,-0.306856,0.0120155
0.272,0.192015,-1.06079,-0.306856,0.0120155
0.274,0.192159,-1.06188,-0.308254,0.0121591
0.276,0.192322,-1.0628,-0.30984,0.012322
0.276,0.192322,-1.0628,-0.30984,0.012322
0.278,0.192505,-1.06353,-0.311619,0.0125049
0.28,0.192708,-1.06407,-0.313597,0.0127081
0.28,0.192708,-1.06407,-0.313597,0.0127081
0.282,0.192928,-1.06439,-0.315738,0.012928
0.282,0.192928,-1.06439,-0.315738,0.012928
0.284,0.193157,-1.06446,-0.31797,0.0131574
0.286,0.19339,-1.06422,-0.320229,0.0133895
0.286,0.19339,-1.06422,-0.320229,0.0133895
0.288,0.193599,-1.0636,-0.322273,0.0135995
0.288,0.193599,-1.0636,-0.322273,0.0135995
0.29,0.193784,-1.0626,-0.324067,0.0137839
0.292,0.193942,-1.06124,-0.325606,0.0139419
0.292,0.193942,-1.06124,-0.325606,0.0139419
0.294,0.194076,-1.0595,-0.326908,0.0140758
0.294,0.194076,-1.0595,-0.326908,0.0140758
0.296,0.194191,-1.05743,-0.328025,0.0141905
0.296,0.194191,-1.05743,-0.328025,0.0141905
0.298,0.194286,-1.05505,-0.328956,0.0142862
0.298,0.194286,-1.05505,-0.328956,0.0142862
0.3,0.19437,-1.05238,-0.329775,0.0143703
0.302,0.194436,-1.04937,-0.330412,0.0144357
0.302,0.194436,-1.04937,-0.330412,0.0144357
0.304,0.194479,-1.04605,-0.330831,0.0144788
0.304,0.194479,-1.04605,-0.330831,0.0144788
0.306,0.1945,-1.04245,-0.331036,0.0144999
0.306,0.1945,-1.04245,-0.331036,0.0144999
0.308,0.1945,-1.03863,-0.331032,0.0144995
0.31,0.1945,-1.03459,-0.330817,0.0144774
0.31,0.1945,-1.03459,-0.330817,0.0144774
0.312,0.1945,-1.03044,-0.330447,0.0144394
0.312,0.1945,-1.03044,-0.330447,0.0144394
0.314,0.1945,-1.02617,-0.329912,0.0143844
0.316,0.1945,-1.02176,-0.329174,0.0143086
0.316,0.1945,-1.02176,-0.329174,0.0143086
0.316,0.1945,-1.02176,-0.329174,0.0143086
0.318,0.1945,-1.01718,-0.328184,0.0142069
0.32,0.1945,-1.01245,-0.326943,0.0140793
0.32,0.1945,-1.01245,-0.326943,0.0140793
0.322,0.1945,-1.00757,-0.325409,0.0139218
0.324,0.1945,-1.00256,-0.323397,0.013715
0.324,0.1945,-1.00256,-0.323397,0.013715
0.326,0.1945,-0.997423,-0.320967,0.0134654
0.326,0.1945,-0.997423,-0.320967,0.0134654
0.328,0.1945,-0.992148,-0.318163,0.0131773
0.328,0.1945,-0.992148,-0.318163,0.0131773
0.33,0.1945,-0.986748,-0.315008,0.012853
0.33,0.1945,-0.986748,-0.315008,0.012853
0.332,0.1945,-0.981231,-0.311523,0.012495
0.334,0.1945,-0.975607,-0.307729,0.0121051
0.334,0.1945,-0.975607,-0.307729,0.0121051
0.336,0.1945,-0.969917,-0.303626,0.0116836
0.338,0.1945,-0.964154,-0.299225,0.0112314
0.338,0.1945,-0.964154,-0.299225,0.0112314
0.34,0.1945,-0.958323,-0.294553,0.0107514
0.34,0.1945,-0.958323,-0.294553,0.0107514
0.342,0.1945,-0.95245,-0.289665,0.0102491
0.342,0.1945,-0.95245,-0.289665,0.0102491
0.344,0.1945,0,0,-1e+09
0.346,0.1945,0,0,-1e+09
0.346,0.1945,0,0,-1e+09
0.348,0.1945,0,0,-1e+09
0.348,0.1945,0,0,-1e+09
0.35,0.1945,0,0,-1e+09
0.35,0.1945,0,0,-1e+09
0.352,0.1945,0,0,-1e+09
0.352,0.1945,0,0,-1e+09
0.354,0.1945,0,0,-1e+09
0.356,0.1945,0,0,-1e+09
0.356,0.1945,0,0,-1e+09
0.358,0.1945,0,0,-1e+09
0.358,0.1945,0,0,-1e+09
0.36,0.1945,0,0,-1e+09
0.36,0.1945,0,0,-1e+09
0.362,0.1945,0,0,-1e+09
0.364,0.1945,0,0,-1e+09
0.364,0.1945,0,0,-1e+09
0.366,0.1945,0,0,-1e+09
0.366,0.1945,0,0,-1e+09
0.368,0.1945,0,0,-1e+09
0.368,0.1945,0,0,-1e+09
0.37,0.1945,0,0,-1e+09
0.37,0.1945,0,0,-1e+09
0.372,0.1945,0,0,-1e+09
0.374,0.1945,0,0,-1e+09
0.374,0.1945,0,0,-1e+09
0.376,0.1945,0,0,-1e+09
0.376,0.1945,0,0,-1e+09
0.378,0.1945,0,0,-1e+09
0.378,0.1945,0,0,-1e+09
0.38,0.1945,0,0,-1e+09
0.38,0.1945,0,0,-1e+09
0.382,0.1945,0,0,-1e+09
0.384,0.1945,0,0,-1e+09
0.384,0.1945,0,0,-1e+09
0.386,0.1945,0,0,-1e+09
0.386,0.1945,0,0,-1e+09
0.388,0.1945,0,0,-1e+09
0.388,0.1945,0,0,-1e+09
0.39,0.1945,0,0,-1e+09
0.39,0.1945,0,0,-1e+09
0.392,0.1945,0,0,-1e+09
0.392,0.1945,0,0,-1e+09
0.394,0.1945,0,0,-1e+09
0.396,0.1945,0,0,-1e+09
0.396,0.1945,0,0,-1e+09
0.398,0.1945,0,0,-1e+09
0.398,0.1945,0,0,-1e+09
0.4,0.1945,0,0,-1e+09
0.4,0.1945,0,0,-1e+09
0.402,0.1945,0,0,-1e+09
0.404,0.1945,0,0,-1e+09
0.404,0.1945,0,0,-1e+09
0.406,0.1945,0,0,-1e+09
0.408,0.1945,0,0,-1e+09
0.408,0.1945,0,0,-1e+09
0.41,0.1945,0,0,-1e+09
0.41,0.1945,0,0,-1e+09
0.412,0.1945,0,0,-1e+09
0.414,0.1945,0,0,-1e+09
0.414,0.1945,0,0,-1e+09
0.416,0.1945,0,0,-1e+09
0.416,0.1945,0,0,-1e+09
0.418,0.1945,0,0,-1e+09
0.418,0.1945,0,0,-1e+09
0.42,0.1945,0,0,-1e+09
0.42,0.1945,0,0,-1e+09
0.422,0.1945,0,0,-1e+09
0.424,0.1945,0,0,-1e+09
0.424,0.1945,0,0,-1e+09
0.426,0.1945,0,0,-1e+09
0.426,0.1945,0,0,-1e+09
0.428,0.1945,0,0,-1e+09
0.428,0.1945,0,0,-1e+09
0.43,0.1945,0,0,-1e+09
0.432,0.1945,0,0,-1e+09
0.432,0.1945,0,0,-1e+09
0.434,0.1945,0,0,-1e+09
0.434,0.1945,0,0,-1e+09
0.436,0.1945,0,0,-1e+09
0.438,0.1945,0,0,-1e+09
0.438,0.1945,0,0,-1e+09
0.44,0.1945,0,0,-1e+09
0.442,0.1945,0,0,-1e+09
0.442,0.1945,0,0,-1e+09
0.444,0.1945,0,0,-1e+09
0.444,0.1945,0,0,-1e+09
0.446,0.1945,0,0,-1e+09
0.446,0.1945,0,0,-1e+09
0.448,0.1945,0,0,-1e+09
0.45,0.1945,0,0,-1e+09
0.45,0.1945,0,0,-1e+09
0.452,0.1945,0,0,-1e+09
0.454,0.1945,0,0,-1e+09
0.454,0.1945,0,0,-1e+09
0.456,0.1945,0,0,-1e+09
0.456,0.1945,0,0,-1e+09
0.458,0.1945,0,0,-1e+09
0.458,0.1945,0,0,-1e+09
0.46,0.1945,0,0,-1e+09
0.462,0.1945,0,0,-1e+09
0.462,0.1945,0,0,-1e+09
0.464,0.1945,0,0,-1e+09
0.464,0.1945,0,0,-1e+09
0.466,0.1945,0,0,-1e+09
0.468,0.1945,0,0,-1e+09
0.468,0.1945,0,0,-1e+09
0.468,0.1945,0,0,-1e+09
0.47,0.1945,0,0,-1e+09
0.472,0.1945,0,0,-1e+09
0.472,0.1945,0,0,-1e+09
0.474,0.1945,0,0,-1e+09
0.474,0.1945,0,0,-1e+09
0.476,0.1945,0,0,-1e+09
0.478,0.1945,0,0,-1e+09
0.478,0.1945,0,0,-1e+09
0.48,0.1945,0,0,-1e+09
0.48,0.1945,0,0,-1e+09
0.482,0.1945,0,0,-1e+09
0.484,0.1945,0,0,-1e+09
0.484,0.1945,0,0,-1e+09
0.486,0.1945,0,0,-1e+09
0.486,0.1945,0,0,-1e+09
0.488,0.1945,0,0,-1e+09
0.488,0.1945,0,0,-1e+09
0.49,0.1945,0,0,-1e+09
0.49,0.1945,0,0,-1e+09
0.492,0.1945,0,0,-1e+09
0.492,0.1945,0,0,-1e+09
0.494,0.1945,0,0,-1e+09
0.496,0.1945,0,0,-1e+09
0.496,0.1945,0,0,-1e+09
0.498,0.1945,0,0,-1e+09
0.498,0.1945,0,0,-1e+09
0.5,0.1945,0,0,-1e+09
0.502,0.1945,0,0,-1e+09
0.502,0.1945,0,0,-1e+09
0.504,0.1945,0,0,-1e+09
0.504,0.1945,0,0,-1e+09
0.506,0.1945,0,0,-1e+09
0.508,0.1945,0,0,-1e+09
0.508,0.1945,0,0,-1e+09
0.51,0.1945,0,0,-1e+09
0.51,0.1945,0,0,-1e+09
0.512,0.1945,0,0,-1e+09
0.512,0.1945,0,0,-1e+09
0.514,0.1945,0,0,-1e+09
0.514,0.1945,0,0,-1e+09
0.516,0.1945,0,0,-1e+09
0.518,0.1945,0,0,-1e+09
0.518,0.1945,0,0,-1e+09
0.52,0.1945,0,0,-1e+09
0.522,0.1945,0,0,-1e+09
0.522,0.1945,0,0,-1e+09
0.524,0.1945,0,0,-1e+09
0.524,0.1945,0,0,-1e+09
0.526,0.1945,0,0,-1e+09
0.526,0.1945,0,0,-1e+09
0.528,0.1945,0,0,-1e+09
0.528,0.1945,0,0,-1e+09
0.53,0.1945,0,0,-1e+09
0.532,0.1945,0,0,-1e+09
0.532,0.1945,0,0,-1e+09
0.534,0.1945,0,0,-1e+09
0.534,0.1945,0,0,-1e+09
0.536,0.1945,0,0,-1e+09
0.536,0.1945,0,0,-1e+09
0.538,0.1945,0,0,-1e+09
0.538,0.1945,0,0,-1e+09
0.54,0.1945,0,0,-1e+09
0.542,0.1945,0,0,-1e+09
0.542,0.1945,0,0,-1e+09
0.544,0.1945,0,0,-1e+09
0.544,0.1945,0,0,-1e+09
0.546,0.1945,0,0,-1e+09
0.546,0.1945,0,0,-1e+09
0.548,0.1945,0,0,-1e+09
0.55,0.1945,0,0,-1e+09
0.55,0.1945,0,0,-1e+09
0.552,0.1945,0,0,-1e+09
0.552,0.1945,0,0,-1e+09
0.554,0.1945,0,0,-1e+09
0.556,0.1945,0,0,-1e+09
0.556,0.1945,0,0,-1e+09
0.558,0.1945,0,0,-1e+09
0.558,0.1945,0,0,-1e+09
0.56,0.1945,0,0,-1e+09
0.56,0.1945,0,0,-1e+09
0.562,0.1945,0,0,-1e+09
0.564,0.1945,0,0,-1e+09
0.564,0.1945,0,0,-1e+09
0.566,0.1945,0,0,-1e+09
0.566,0.1945,0,0,-1e+09
0.568,0.1945,0,0,-1e+09
0.568,0.1945,0,0,-1e+09
0.57,0.1945,0,0,-1e+09
0.57,0.1945,0,0,-1e+09
0.572,0.1945,0,0,-1e+09
0.574,0.1945,0,0,-1e+09
0.574,0.1945,0,0,-1e+09
0.576,0.1945,0,0,-1e+09
0.576,0.1945,0,0,-1e+09
0.578,0.1945,0,0,-1e+09
0.58,0.1945,0,0,-1e+09
0.58,0.1945,0,0,-1e+09
0.582,0.1945,0,0,-1e+09
0.582,0.1945,0,0,-1e+09
0.584,0.1945,0,0,-1e+09
0.584,0.1945,0,0,-1e+09
0.586,0.1945,0,0,-1e+09
0.586,0.1945,0,0,-1e+09
0.588,0.1945,0,0,-1e+09
0.59,0.1945,0,0,-1e+09
0.59,0.1945,0,0,-1e+09
0.592,0.1945,0,0,-1e+09
0.592,0.1945,0,0,-1e+09
0.594,0.1945,0,0,-1e+09
0.596,0.1945,0,0,-1e+09
0.596,0.1945,0,0,-1e+09
0.598,0.1945,0,0,-1e+09
0.598,0.1945,0,0,-1e+09
0.6,0.1945,0,0,-1e+09
0.6,0.1945,0,0,-1e+09
0.602,0.1945,0,0,-1e+09
0.602,0.1945,0,0,-1e+09
0.604,0.1945,0,0,-1e+09
0.606,0.1945,0,0,-1e+09
0.606,0.1945,0,0,-1e+09
0.608,0.1945,0,0,-1e+09
0.608,0.1945,0,0,-1e+09
0.61,0.1945,0,0,-1e+09
0.612,0.1945,0,0,-1e+09
0.612,0.1945,0,0,-1e+09
0.614,0.1945,0,0,-1e+09
0.614,0.1945,0,0,-1e+09
0.616,0.1945,0,0,-1e+09
0.618,0.1945,0,0,-1e+09
0.618,0.1945,0,0,-1e+09
0.62,0.1945,0,0,-1e+09
0.62,0.1945,0,0,-1e+09
0.622,0.1945,0,0,-1e+09
0.622,0.1945,0,0,-1e+09
0.624,0.1945,0,0,-1e+09
0.626,0.1945,0,0,-1e+09
0.626,0.1945,0,0,-1e+09
0.628,0.1945,0,0,-1e+09
0.628,0.1945,0,0,-1e+09
0.63,0.1945,0,0,-1e+09
0.63,0.1945,0,0,-1e+09
0.632,0.1945,0,0,-1e+09
0.634,0.1945,0,0,-1e+09
0.634,0.1945,0,0,-1e+09
0.636,0.1945,0,0,-1e+09
0.636,0.1945,0,0,-1e+09
0.638,0.1945,0,0,-1e+09
0.64,0.1945,0,0,-1e+09
0.64,0.1945,0,0,-1e+09
0.642,0.1945,0,0,-1e+09
0.642,0.1945,0,0,-1e+09
0.644,0.1945,0,0,-1e+09
0.644,0.1945,0,0,-1e+09
0.646,0.1945,0,0,-1e+09
0.648,0.1945,0,0,-1e+09
0.648,0.1945,0,0,-1e+09
0.65,0.1945,0,0,-1e+09
0.65,0.1945,0,0,-1e+09
0.652,0.1945,0,0,-1e+09
0.652,0.1945,0,0,-1e+09
0.654,0.1945,0,0,-1e+09
0.654,0.1945,0,0,-1e+09
0.656,0.1945,0,0,-1e+09
0.658,0.1945,0,0,-1e+09
0.658,0.1945,0,0,-1e+09
0.66,0.1945,0,0,-1e+09
0.662,0.1945,0,0,-1e+09
0.662,0.1945,0,0,-1e+09
0.664,0.1945,0,0,-1e+09
0.664,0.1945,0,0,-1e+09
0.666,0.1945,0,0,-1e+09
0.666,0.1945,0,0,-1e+09
0.668,0.1945,0,0,-1e+09
0.67,0.1945,0,0,-1e+09
0.67,0.1945,0,0,-1e+09
0.672,0.1945,0,0,-1e+09
0.672,0.1945,0,0,-1e+09
0.674,0.1945,0,0,-1e+09
0.676,0.1945,0,0,-1e+09
0.676,0.1945,0,0,-1e+09
0.678,0.1945,0,0,-1e+09
0.678,0.1945,0,0,-1e+09
0.68,0.1945,0,0,-1e+09
0.68,0.1945,0,0,-1e+09
0.682,0.1945,0,0,-1e+09
0.684,0.1945,0,0,-1e+09
0.684,0.1945,0,0,-1e+09
0.686,0.1945,0,0,-1e+09
0.686,0.1945,0,0,-1e+09
0.688,0.1945,0,0,-1e+09
0.688,0.1945,0,0,-1e+09
0.69,0.1945,0,0,-1e+09
0.692,0.1945,0,0,-1e+09
0.692,0.1945,0,0,-1e+09
0.694,0.1945,0,0,-1e+09
0.694,0.1945,0,0,-1e+09
0.696,0.1945,0,0,-1e+09
0.698,0.1945,0,0,-1e+09
0.698,0.1945,0,0,-1e+09
0.7,0.1945,0,0,-1e+09
0.7,0.1945,0,0,-1e+09
0.702,0.1945,0,0,-1e+09
0.702,0.1945,0,0,-1e+09
0.704,0.1945,0,0,-1e+09
0.706,0.1945,0,0,-1e+09
0.706,0.1945,0,0,-1e+09
0.708,0.1945,0,0,-1e+09
0.708,0.1945,0,0,-1e+09
0.71,0.1945,0,0,-1e+09
0.71,0.1945,0,0,-1e+09
0.712,0.1945,0,0,-1e+09
0.714,0.1945,0,0,-1e+09
0.714,0.1945,0,0,-1e+09
0.716,0.1945,0,0,-1e+09
0.716,0.1945,0,0,-1e+09
0.718,0.1945,0,0,-1e+09
0.718,0.1945,0,0,-1e+09
0.72,0.1945,0,0,-1e+09
0.722,0.1945,0,0,-1e+09
0.722,0.1945,0,0,-1e+09
0.724,0.1945,0,0,-1e+09
0.724,0.1945,0,0,-1e+09
0.726,0.1945,0,0,-1e+09
0.726,0.1945,0,0,-1e+09
0.728,0.1945,0,0,-1e+09
0.728,0.1945,0,0,-1e+09
0.73,0.1945,0,0,-1e+09
0.732,0.1945,0,0,-1e+09
0.732,0.1945,0,0,-1e+09
0.734,0.1945,0,0,-1e+09
0.734,0.1945,0,0,-1e+09
0.736,0.1945,0,0,-1e+09
0.738,0.1945,0,0,-1e+09
0.738,0.1945,0,0,-1e+09
0.74,0.1945,0,0,-1e+09
0.74,0.1945,0,0,-1e+09
0.742,0.1945,0,0,-1e+09
0.744,0.1945,0,0,-1e+09
0.744,0.1945,0,0,-1e+09
0.746,0.1945,0,0,-1e+09
0.748,0.1945,0,0,-1e+09
0.748,0.1945,0,0,-1e+09
0.748,0.1945,0,0,-1e+09
0.75,0.1945,0,0,-1e+09
0.75,0.1945,0,0,-1e+09
0.752,0.1945,0,0,-1e+09
0.754,0.1945,0,0,-1e+09
0.754,0.1945,0,0,-1e+09
0.756,0.1945,0,0,-1e+09
0.758,0.1945,0,0,-1e+09
0.758,0.1945,0,0,-1e+09
0.76,0.1945,0,0,-1e+09
0.76,0.1945,0,0,-1e+09
0.762,0.1945,0,0,-1e+09
0.764,0.1945,0,0,-1e+09
0.764,0.1945,0,0,-1e+09
0.766,0.1945,0,0,-1e+09
0.766,0.1945,0,0,-1e+09
0.768,0.1945,0,0,-1e+09
0.77,0.1945,0,0,-1e+09
0.77,0.1945,0,0,-1e+09
0.772,0.1945,0,0,-1e+09
0.774,0.1945,0,0,-1e+09
0.774,0.1945,0,0,-1e+09
0.776,0.1945,0,0,-1e+09
0.776,0.1945,0,0,-1e+09
0.778,0.1945,0,0,-1e+09
0.778,0.1945,0,0,-1e+09
0.78,0.1945,0,0,-1e+09
0.78,0.1945,0,0,-1e+09
0.782,0.1945,0,0,-1e+09
0.784,0.1945,0,0,-1e+09
0.784,0.1945,0,0,-1e+09
0.786,0.1945,0,0,-1e+09
0.786,0.1945,0,0,-1e+09
0.788,0.1945,0,0,-1e+09
0.788,0.1945,0,0,-1e+09
0.79,0.1945,0,0,-1e+09
0.792,0.1945,0,0,-1e+09
0.794,0.1945,0,0,-1e+09
0.794,0.1945,0,0,-1e+09
0.796,0.1945,0,0,-1e+09
0.796,0.1945,0,0,-1e+09
0.798,0.1945,0,0,-1e+09
0.798,0.1945,0,0,-1e+09
0.8,0.1945,0,0,-1e+09
0.802,0.1945,0,0,-1e+09
0.802,0.1945,0,0,-1e+09
0.804,0.1945,0,0,-1e+09
0.804,0.1945,0,0,-1e+09
0.806,0.1945,0,0,-1e+09
0.806,0.1945,0,0,-1e+09
0.808,0.1945,0,0,-1e+09
0.808,0.1945,0,0,-1e+09
0.81,0.1945,0,0,-1e+09
0.812,0.1945,0,0,-1e+09
0.812,0.1945,0,0,-1e+09
0.814,0.1945,0,0,-1e+09
0.816,0.1945,0,0,-1e+09
0.816,0.1945,0,0,-1e+09
0.818,0.1945,0,0,-1e+09
0.818,0.1945,0,0,-1e+09
0.82,0.1945,0,0,-1e+09
0.82,0.1945,0,0,-1e+09
0.822,0.1945,0,0,-1e+09
0.822,0.1945,0,0,-1e+09
0.824,0.1945,0,0,-1e+09
0.826,0.1945,0,0,-1e+09
0.826,0.1945,0,0,-1e+09
0.828,0.1945,0,0,-1e+09
0.828,0.1945,0,0,-1e+09
0.83,0.1945,0,0,-1e+09
0.832,0.1945,0,0,-1e+09
0.832,0.1945,0,0,-1e+09
0.834,0.1945,0,0,-1e+09
0.834,0.1945,0,0,-1e+09
0.836,0.1945,0,0,-1e+09
0.838,0.1945,0,0,-1e+09
0.838,0.1945,0,0,-1e+09
0.84,0.1945,0,0,-1e+09
0.84,0.1945,0,0,-1e+09
0.842,0.1945,0,0,-1e+09
0.842,0.1945,0,0,-1e+09
0.844,0.1945,0,0,-1e+09
0.846,0.1945,0,0,-1e+09
0.846,0.1945,0,0,-1e+09
0.848,0.1945,0,0,-1e+09
0.848,0.1945,0,0,-1e+09
0.85,0.1945,0,0,-1e+09
0.85,0.1945,0,0,-1e+09
0.852,0.1945,0,0,-1e+09
0.854,0.1945,0,0,-1e+09
0.854,0.1945,0,0,-1e+09
0.856,0.1945,0,0,-1e+09
0.856,0.1945,0,0,-1e+09
0.858,0.1945,0,0,-1e+09
0.86,0.1945,0,0,-1e+09
0.86,0.1945,0,0,-1e+09
0.862,0.1945,0,0,-1e+09
0.862,0.1945,0,0,-1e+09
0.864,0.1945,0,0,-1e+09
